Temperature (K),Luminosity (L0),Radius (R0),Absolute Magnitude,Star Color,Spectral Class,Star Color Strings
5462.051097,1.064754043,1.044893026,4.93930782,1,G,Red
5566.753733,1.461033246,0.9622844341,5.275018314,3,G,Pale Yellow Orange
5617.241148,0.8448191348,0.96651147,5.144810287,2,G,Orange-Red
5650.391691,1.074291032,1.035766385,5.058299407,3,G,Pale Yellow Orange
5678.400082,1.420073186,1.146095515,4.580796271,2,G,Orange-Red
5541.601611,0.7932166581,1.063126093,4.600585323,3,G,Pale Yellow Orange
5504.00102,1.344106771,1.133353539,5.018030356,1,G,Red
5792.470013,0.7244949452,1.021590214,4.915491718,3,G,Pale Yellow Orange
5953.85489,0.9939762957,1.015198139,4.990904402,2,G,Orange-Red
5715.92233,1.387754412,1.127005031,4.534211032,1,G,Red
5715.163541,1.233881068,1.108037397,5.021357562,3,G,Pale Yellow Orange
5817.111724,1.047319965,1.0349383,5.066080087,3,G,Pale Yellow Orange
5560.850228,1.148637179,1.127641934,4.933734641,1,G,Red
5617.289263,0.6700455614,1.04087701,4.644474285,2,G,Orange-Red
5656.562895,0.8172894267,1.048611817,5.178940992,3,G,Pale Yellow Orange
5950.097585,0.6232057403,1.040736925,5.214146358,1,G,Red
5615.551465,1.361829242,1.046489908,4.762232331,1,G,Red
5746.204408,0.6133765165,1.092130666,4.956847472,2,G,Orange-Red
5621.5547,1.0953743,0.9781598633,4.714193197,1,G,Red
5687.642122,0.7077040418,1.09935746,4.673416161,3,G,Pale Yellow Orange
5328.862861,1.129154214,0.9847033286,5.22782738,3,G,Pale Yellow Orange
5861.541525,1.15998985,1.054340456,4.560005956,3,G,Pale Yellow Orange
5770.058144,1.272315927,1.009335112,4.676276216,3,G,Pale Yellow Orange
5440.229316,0.8789352818,1.072416668,5.377303683,3,G,Pale Yellow Orange
5310.210461,1.4248537,1.003247454,5.017581395,3,G,Pale Yellow Orange
5834.216218,1.304039375,1.141472365,5.024892237,2,G,Orange-Red
5697.258232,0.6909420971,0.9719718053,5.355019485,1,G,Red
5757.949661,0.8529940968,0.9948169604,4.590035285,2,G,Orange-Red
5744.318272,1.416754747,1.078605978,5.290860431,2,G,Orange-Red
5814.031141,0.6999784427,1.015367097,5.302305555,2,G,Orange-Red
5921.128606,1.310837562,0.9860656102,4.692633098,3,G,Pale Yellow Orange
5766.136307,0.6920515997,0.995897358,4.650257249,2,G,Orange-Red
5384.472221,1.291149501,1.14175724,5.081512942,3,G,Pale Yellow Orange
5799.614914,1.195849882,1.016356487,4.662309194,2,G,Orange-Red
5613.059026,1.295788173,1.005068546,4.604895,3,G,Pale Yellow Orange
5748.687647,1.438783287,1.08542993,4.828800642,1,G,Red
5754.22729,0.7591959861,0.9608162339,4.862137572,3,G,Pale Yellow Orange
5774.862776,0.6183795853,0.9748520089,4.580828899,3,G,Pale Yellow Orange
5341.179347,1.350275029,1.018821029,5.115391268,1,G,Red
5456.767285,1.025874233,1.002554434,4.992204822,3,G,Pale Yellow Orange
5417.587104,0.6977816432,1.092104986,5.387362889,3,G,Pale Yellow Orange
5949.970585,0.6801489404,1.09304406,4.691474616,3,G,Pale Yellow Orange
5660.661694,0.7036166289,1.121844904,5.327091479,3,G,Pale Yellow Orange
5771.354462,0.7511755726,1.066221323,5.098645493,3,G,Pale Yellow Orange
5767.460158,1.475259304,1.068363153,5.169130451,2,G,Orange-Red
5357.022998,0.8574032716,1.060874862,4.840611671,3,G,Pale Yellow Orange
5457.551429,1.139121512,1.123188405,4.927291497,2,G,Orange-Red
5498.932447,1.366988539,1.044805709,4.595635548,3,G,Pale Yellow Orange
5939.634608,0.8203060629,1.032842435,5.295405714,1,G,Red
5460.371096,1.25445156,1.073118159,4.900592909,3,G,Pale Yellow Orange
5474.034287,0.9607116368,1.017957595,5.101405504,1,G,Red
5773.403528,0.8795405082,0.9792104783,5.155394223,3,G,Pale Yellow Orange
5753.943463,1.188419193,1.03066848,4.757078965,2,G,Orange-Red
5792.573797,0.95264268,1.002209509,5.034318071,2,G,Orange-Red
5885.972295,0.7074024289,1.082213059,4.83347722,2,G,Orange-Red
5809.106992,1.480684344,1.107564683,5.216073865,2,G,Orange-Red
5313.604073,1.066426615,1.04170647,4.566181041,3,G,Pale Yellow Orange
5708.622535,1.056991791,1.07800169,5.393463868,3,G,Pale Yellow Orange
5944.613776,0.892519692,1.013024185,5.198426438,3,G,Pale Yellow Orange
5364.174605,0.7775445736,1.050829078,4.506633412,2,G,Orange-Red
5688.192427,1.37660359,1.019800902,5.300053576,3,G,Pale Yellow Orange
5951.561956,0.8410814642,1.117162282,5.277712477,2,G,Orange-Red
5439.61706,1.084812749,1.101200641,5.127834368,3,G,Pale Yellow Orange
5667.723709,1.096319001,0.9874191262,5.296492875,3,G,Pale Yellow Orange
5388.717375,1.466931275,0.9729703679,4.919080092,1,G,Red
5824.109096,0.8426179628,1.061105942,4.834402606,1,G,Red
5520.268085,0.8391459678,1.101351504,4.574719443,3,G,Pale Yellow Orange
5431.021892,0.8789908053,1.118789388,5.397496701,2,G,Orange-Red
5986.276588,1.101567871,1.096925967,5.282846873,3,G,Pale Yellow Orange
5798.978993,0.94037036,1.128648296,4.500063235,3,G,Pale Yellow Orange
5877.954993,0.8211885539,0.9909421418,5.11197905,1,G,Red
5778.253873,1.208561206,0.9982355705,5.089392059,1,G,Red
5782.581261,0.8351648829,1.127572691,4.870631738,2,G,Orange-Red
5671.613117,1.465337631,1.047772198,4.928731533,2,G,Orange-Red
5432.197591,1.047819055,0.9955394684,4.849443905,2,G,Orange-Red
5645.110995,0.9849950728,1.097727629,4.906851343,2,G,Orange-Red
5691.677907,1.111012866,1.127875001,4.524083855,1,G,Red
5879.79619,1.151734613,1.111622138,4.882757748,2,G,Orange-Red
5442.008025,1.326293929,1.120164741,4.595224762,2,G,Orange-Red
5669.422354,1.392705075,1.062228794,4.538800138,1,G,Red
5865.467845,0.7439804767,0.999821924,5.000509987,1,G,Red
5548.573121,0.6802592329,1.060784637,5.050158341,3,G,Pale Yellow Orange
5683.428524,0.8818211406,1.120227455,5.164949029,3,G,Pale Yellow Orange
5802.206489,1.14661747,1.000914658,4.731227348,3,G,Pale Yellow Orange
5441.758655,0.9408645798,1.096177917,5.153633044,1,G,Red
5750.629829,1.432988488,1.12390698,5.14192764,2,G,Orange-Red
5300.062311,0.6513121371,1.049540222,4.95338807,1,G,Red
5659.223886,1.494614321,1.047495765,5.303492623,3,G,Pale Yellow Orange
5698.880309,1.200262265,1.139080361,5.201446684,3,G,Pale Yellow Orange
5304.92569,1.155434964,1.079385092,4.945374148,3,G,Pale Yellow Orange
5924.730717,0.7330971968,1.113213458,5.185356447,1,G,Red
5883.235524,0.6260965597,1.036292639,5.100340234,1,G,Red
5842.615822,1.115223292,1.021064926,5.380300989,3,G,Pale Yellow Orange
5851.694945,0.6269834057,1.031973153,4.605363759,2,G,Orange-Red
5561.540706,1.240380579,1.096604203,5.28239093,2,G,Orange-Red
5406.618384,0.7926345097,0.9966821685,5.011069691,3,G,Pale Yellow Orange
5546.582212,0.8296682744,1.053097488,4.608136135,3,G,Pale Yellow Orange
5751.568546,1.462733703,0.9829464517,5.373296477,1,G,Red
5952.355723,0.7637015021,0.986584779,5.255969979,2,G,Orange-Red
5365.324725,1.318610932,1.139967122,4.556084982,2,G,Orange-Red
5817.14444,0.6360383854,1.079879244,4.750265301,3,G,Pale Yellow Orange
5338.687151,0.8782434294,1.043344579,4.868666987,3,G,Pale Yellow Orange
5830.010929,1.470383208,1.094474708,5.06412789,3,G,Pale Yellow Orange
5624.442549,0.8402911774,1.060632812,5.327192785,1,G,Red
5331.503114,0.709688006,1.083961116,4.873636521,3,G,Pale Yellow Orange
5889.420653,1.14664002,1.107855012,5.140350144,3,G,Pale Yellow Orange
5415.298093,1.180817196,1.077423397,5.373787277,2,G,Orange-Red
5380.551755,1.386982166,1.055396599,4.891924821,3,G,Pale Yellow Orange
5490.09261,1.407596274,1.052220769,5.071843749,2,G,Orange-Red
5520.070401,0.6478598024,0.9809284327,5.311399543,3,G,Pale Yellow Orange
5724.262736,1.283561895,1.134144473,5.28442532,2,G,Orange-Red
5774.226695,1.373013568,1.042197533,4.628444337,3,G,Pale Yellow Orange
5991.34958,1.033550873,1.041129669,4.680537797,3,G,Pale Yellow Orange
5995.282526,0.6675868456,0.9655643653,5.058835199,2,G,Orange-Red
5830.275439,0.6816491046,1.056981009,5.197526269,3,G,Pale Yellow Orange
5492.541725,0.7801942469,1.143103545,4.722129913,3,G,Pale Yellow Orange
5967.809621,1.300458021,1.012316553,4.832506989,3,G,Pale Yellow Orange
5587.757662,0.9665516097,1.101248174,4.80698771,1,G,Red
5451.636299,1.34433748,0.9821924842,4.910750552,1,G,Red
5740.391055,0.733171171,1.106172798,4.653741338,2,G,Orange-Red
5310.408326,1.259623291,1.105486704,5.171045368,1,G,Red
5330.30985,0.7349025712,1.062745589,4.588180127,1,G,Red
5426.183494,1.354587309,0.9921704672,5.301242472,1,G,Red
5440.325566,1.090830253,1.13672289,4.57388475,3,G,Pale Yellow Orange
5803.550294,1.465051322,0.9995596176,5.203370386,1,G,Red
5610.007293,0.6679457361,0.9637545228,5.26381005,3,G,Pale Yellow Orange
5891.844841,1.440450053,1.074306126,4.905789642,3,G,Pale Yellow Orange
5572.853071,0.9234816745,1.075400503,5.044792741,3,G,Pale Yellow Orange
5886.286539,0.660237356,1.049082431,4.819023037,2,G,Orange-Red
5823.893057,1.469340147,1.073299581,5.183185911,1,G,Red
5708.702731,1.184507615,1.097457155,5.030496771,3,G,Pale Yellow Orange
5412.401518,0.9785551397,1.037541023,5.050412962,3,G,Pale Yellow Orange
5670.18813,1.136796655,1.073546632,5.258853588,3,G,Pale Yellow Orange
5623.869633,0.9123795939,1.040884829,4.911289114,3,G,Pale Yellow Orange
5565.680693,0.7958639606,0.9831499059,5.294510741,3,G,Pale Yellow Orange
5365.260991,0.6340571669,1.026491132,4.944215385,2,G,Orange-Red
5481.401813,0.7380828887,1.063881665,5.060565584,2,G,Orange-Red
5535.08565,0.9360440143,0.9841488346,5.005948594,1,G,Red
5562.578549,1.38913352,0.9754843507,5.149494789,2,G,Orange-Red
5402.381759,0.9970334808,1.014996863,4.992092917,2,G,Orange-Red
5521.738916,1.173992823,1.088595083,5.205997272,1,G,Red
5496.857784,0.9490260137,1.046838021,4.901717354,2,G,Orange-Red
5874.086537,1.353476427,1.054850866,5.32071717,1,G,Red
5539.462761,1.289685547,0.9711108664,4.577928344,2,G,Orange-Red
5910.401502,0.7130258417,0.9739851648,5.39904362,2,G,Orange-Red
5487.620642,0.6833950248,1.024196588,5.154822984,2,G,Orange-Red
5842.802237,1.194286454,1.023853519,5.002566006,1,G,Red
5726.446296,0.939903346,1.147142336,4.628541719,1,G,Red
5312.578188,0.6970131126,1.102816145,5.253873238,1,G,Red
5791.058013,1.161429867,1.082840894,5.152722609,3,G,Pale Yellow Orange
5311.026615,1.159440511,1.127744415,4.875641721,2,G,Orange-Red
5778.725186,1.420464692,1.057259088,4.745853617,1,G,Red
5914.531145,1.145518583,1.031478534,4.783236821,1,G,Red
5602.264247,1.036811015,1.127914808,5.023526436,1,G,Red
5741.940041,1.11906689,1.006694746,5.12042244,3,G,Pale Yellow Orange
5710.22852,1.483891047,0.9911606227,5.277480871,2,G,Orange-Red
5459.187869,1.066711459,1.085134732,4.689772854,3,G,Pale Yellow Orange
5849.258276,0.9138315525,1.008567464,4.956076457,1,G,Red
5501.345407,1.484586883,0.9899446138,4.882544765,1,G,Red
5947.062922,1.492809254,1.012555099,4.715730073,1,G,Red
5508.932597,1.406541691,1.016754662,5.181770925,2,G,Orange-Red
5675.41223,1.267422308,0.9611218222,5.212720717,1,G,Red
5533.553238,1.19826297,1.003443879,4.847291903,3,G,Pale Yellow Orange
5466.105774,1.260026427,1.08732238,4.786248935,1,G,Red
5681.667459,0.9923246832,1.146516464,4.932832636,2,G,Orange-Red
5375.379936,0.9596689567,1.008668268,4.750655326,1,G,Red
5396.008721,0.7961020909,1.077642804,4.642232558,1,G,Red
5366.099235,1.393466995,1.144647602,4.855867211,2,G,Orange-Red
5517.618532,1.447862698,1.053512539,4.756910443,3,G,Pale Yellow Orange
5868.84547,1.454059374,1.017195119,4.718745578,2,G,Orange-Red
5659.490379,0.6957985489,1.073448425,5.078267691,1,G,Red
5906.533495,0.6521777925,1.063242735,5.361231362,2,G,Orange-Red
5986.341045,0.7473515603,0.9846564454,4.667701976,3,G,Pale Yellow Orange
5528.656849,1.074726529,1.064921682,5.318565223,1,G,Red
5453.731812,0.662773283,0.988322195,5.011866399,3,G,Pale Yellow Orange
5662.756619,0.6091311751,1.009124288,4.674164825,1,G,Red
5547.104096,0.6825120225,1.060455261,5.133814597,1,G,Red
5901.634001,1.146691515,1.114541573,5.086421511,2,G,Orange-Red
5482.014458,0.6504769464,1.096521506,4.798707235,3,G,Pale Yellow Orange
5890.604722,1.192290387,1.055155669,4.969411804,3,G,Pale Yellow Orange
5707.961088,1.118237905,1.129856452,4.522287095,2,G,Orange-Red
5803.583874,0.6664518244,1.140636173,4.520045629,1,G,Red
5540.466644,0.8174123235,1.047847525,5.218671902,3,G,Pale Yellow Orange
5306.491743,0.9160755317,1.014643497,4.597031033,3,G,Pale Yellow Orange
5434.712534,0.7140648084,1.136009749,5.11992634,2,G,Orange-Red
5655.171448,1.265467775,1.054302358,5.197523121,3,G,Pale Yellow Orange
5316.969287,1.001111841,1.126692709,5.212344548,3,G,Pale Yellow Orange
5685.029007,0.6158504548,1.000515206,5.138522135,1,G,Red
5493.328871,1.213537451,0.981736243,5.351884108,1,G,Red
5787.368846,1.392749776,0.9836199499,4.768217824,3,G,Pale Yellow Orange
5916.94697,0.7258389196,1.069079573,5.396238999,1,G,Red
5317.276982,1.329768406,1.048610724,4.999002536,1,G,Red
5538.844522,0.8275737054,1.031067338,5.09047964,2,G,Orange-Red
5594.983974,0.6219470865,1.10337688,5.350813909,3,G,Pale Yellow Orange
5356.007811,1.077651223,1.0465644,4.702173507,1,G,Red
5355.547666,1.441369207,1.094145383,5.383366287,3,G,Pale Yellow Orange
5350.663374,1.292395653,1.136606506,4.653559428,2,G,Orange-Red
5930.238704,0.9642770811,1.115888484,5.346954164,3,G,Pale Yellow Orange
5978.515809,1.246029833,0.9675710252,5.361264017,2,G,Orange-Red
5573.914871,1.033190361,1.143575841,4.657513256,1,G,Red
5519.509573,0.9970582135,1.128713969,4.548878832,3,G,Pale Yellow Orange
5687.319506,1.448124746,1.081367021,4.741387605,3,G,Pale Yellow Orange
5854.433644,1.120900551,0.9620812788,4.991408738,2,G,Orange-Red
5858.819858,1.30524873,1.145679152,5.197667832,3,G,Pale Yellow Orange
5904.280978,1.243326345,1.033250373,5.043383484,3,G,Pale Yellow Orange
5858.573543,0.7279495652,1.035935176,4.784486577,2,G,Orange-Red
5304.463487,1.223626681,1.056954738,4.890017304,3,G,Pale Yellow Orange
5943.930954,0.9542840576,1.064809764,5.258501176,3,G,Pale Yellow Orange
5312.573569,0.7149910518,1.142189755,5.063519451,2,G,Orange-Red
5320.591536,1.176813958,1.122526273,4.745293245,3,G,Pale Yellow Orange
5798.016341,1.047757636,1.050574032,4.96308098,3,G,Pale Yellow Orange
5676.889931,0.6575752664,1.126784953,5.299560454,2,G,Orange-Red
5667.212006,1.071183456,1.034076791,4.656866346,3,G,Pale Yellow Orange
5651.567951,0.8830858637,0.9693408782,5.238061492,1,G,Red
5345.970749,1.369402753,1.018412612,4.663072691,3,G,Pale Yellow Orange
5461.028437,0.6081135988,1.020839838,4.587537305,1,G,Red
5381.928224,0.7823269324,1.04764616,4.528183326,2,G,Orange-Red
5992.839743,1.392543863,1.052745381,4.509158273,3,G,Pale Yellow Orange
5349.361544,0.7962447305,1.09428086,5.370702174,2,G,Orange-Red
5342.016559,0.8859207158,1.029786437,5.29923379,1,G,Red
5763.103971,0.9095673195,1.138873486,4.54471683,1,G,Red
5540.840439,1.320069657,1.010955629,5.103186237,1,G,Red
5389.959344,1.113976017,1.101625155,5.378959193,2,G,Orange-Red
5745.994965,1.331914612,1.13272393,4.69823951,1,G,Red
5822.541719,0.6775616448,1.071064983,4.57565274,2,G,Orange-Red
5863.687108,0.7729237382,1.132235627,4.822978443,1,G,Red
5488.318992,1.166551504,0.9707697836,5.159864863,3,G,Pale Yellow Orange
5603.785845,0.6574771093,1.065779934,5.0419298,2,G,Orange-Red
5581.264541,1.268666084,0.9605626585,4.906233729,1,G,Red
5725.699638,1.143057656,0.9890996888,5.321523281,3,G,Pale Yellow Orange
5839.061216,1.318599829,1.037423345,4.502859538,1,G,Red
5958.786777,0.744535278,1.004354715,4.959071753,1,G,Red
5392.025351,1.264137726,1.061709617,4.630014828,2,G,Orange-Red
5479.005909,1.281335567,1.019205175,4.954184908,3,G,Pale Yellow Orange
5564.817565,1.393179983,1.094640535,5.011393243,2,G,Orange-Red
5995.614987,0.9863178328,1.071541503,5.0779532,2,G,Orange-Red
5538.665871,0.7687345023,1.005446336,4.686240441,2,G,Orange-Red
5929.686471,0.8727284051,0.972171195,4.806168442,3,G,Pale Yellow Orange
5466.237128,0.8886813582,0.9606401468,4.794726834,1,G,Red
5454.000758,0.9978060294,0.9959238403,5.053468373,3,G,Pale Yellow Orange
5993.75348,0.9256962895,1.053328701,5.032070762,1,G,Red
5965.773536,1.163040051,1.077129082,5.119131692,3,G,Pale Yellow Orange
5746.751739,1.444943891,0.9833274425,4.649794026,1,G,Red
5652.891589,0.858213618,0.9852759924,5.087004726,2,G,Orange-Red
5550.682842,0.8201395044,1.019694358,5.191773896,2,G,Orange-Red
5837.91648,1.428768554,0.9766924787,4.856189734,1,G,Red
5849.054021,1.433594922,1.037670733,4.856637746,3,G,Pale Yellow Orange
5320.242665,0.878947107,1.01364063,5.122908204,1,G,Red
5336.708864,0.6688278224,1.079812173,4.713905696,1,G,Red
5526.393289,1.302790167,1.001753529,5.353994441,2,G,Orange-Red
5859.780637,0.7176706497,1.084308214,4.622177117,3,G,Pale Yellow Orange
5741.160837,1.015333637,0.9967589992,4.960363936,2,G,Orange-Red
5987.958354,0.9961522543,0.9779740088,4.537287682,1,G,Red
5410.774816,1.144501663,1.134488424,4.781168631,3,G,Pale Yellow Orange
5731.673362,0.7143184748,1.066065523,4.789593058,2,G,Orange-Red
5516.102052,1.139139725,1.039351842,5.353490068,1,G,Red
5359.554954,0.7189131084,0.9809849883,4.686607109,1,G,Red
5913.78069,0.7038029286,1.065021439,4.940408296,3,G,Pale Yellow Orange
5713.491007,0.9969660109,0.9811433085,4.900207743,3,G,Pale Yellow Orange
5512.186196,0.8439894755,1.004844267,5.238763529,2,G,Orange-Red
5417.649072,1.449696236,0.9863442831,4.515732194,2,G,Orange-Red
5537.913727,1.064978719,1.0223656,5.209663838,1,G,Red
5347.21228,1.000762784,1.025823999,4.986711168,1,G,Red
5757.442898,0.8777293194,1.136463771,4.54092879,1,G,Red
5470.999902,1.022637785,1.128780164,4.9624654,3,G,Pale Yellow Orange
5830.542763,1.301498849,1.110108452,4.901061535,2,G,Orange-Red
5509.309943,0.7519315824,0.9741493634,4.942228437,1,G,Red
5593.170566,0.6202058658,1.039761485,5.093900538,1,G,Red
5339.082536,1.237856226,1.035377628,4.954833216,1,G,Red
5321.599424,1.14463475,1.038456822,5.167673737,2,G,Orange-Red
5430.606269,0.9723120573,1.145051288,5.349464679,1,G,Red
5489.633954,1.423293211,1.005200081,5.219392593,2,G,Orange-Red
5346.370304,1.0294627,0.9806295139,4.893953775,2,G,Orange-Red
5533.445585,1.424599573,1.11200553,4.581281462,3,G,Pale Yellow Orange
5334.933901,1.047216095,0.9685143898,5.340211233,2,G,Orange-Red
5370.915951,1.434797824,1.1423917,4.840538671,3,G,Pale Yellow Orange
5350.308843,1.233285888,1.11231241,5.183030096,1,G,Red
5933.159112,1.225178179,1.142513221,5.22341407,3,G,Pale Yellow Orange
5518.258468,0.6041342439,1.105492248,5.223812652,2,G,Orange-Red
5714.238246,1.086197372,1.075564094,5.036214223,3,G,Pale Yellow Orange
5564.337594,0.9716733539,1.147917902,4.792488285,2,G,Orange-Red
5966.094685,1.165316926,1.066885658,5.173513128,3,G,Pale Yellow Orange
5819.676625,1.089182132,1.05421873,4.928824609,2,G,Orange-Red
5920.965354,0.7943982073,1.008077845,4.964031548,3,G,Pale Yellow Orange
5719.227309,1.096894354,0.9972326299,4.932085178,3,G,Pale Yellow Orange
5782.740904,1.376473942,1.05361956,4.881615156,2,G,Orange-Red
5573.781553,0.6044453902,1.095068013,4.658415822,2,G,Orange-Red
5456.291579,0.7125757422,1.14764755,4.752500938,2,G,Orange-Red
5391.88202,1.29756364,1.023577734,5.289904121,2,G,Orange-Red
5420.734827,0.6183477181,1.001831393,5.286469931,2,G,Orange-Red
5957.018531,0.728369501,1.025603272,4.940628031,1,G,Red
5324.137367,0.8883696435,0.97740519,5.045653467,2,G,Orange-Red
5915.689894,1.414275034,1.080004203,5.145918579,2,G,Orange-Red
5665.629214,1.152740029,1.03185576,4.626021149,1,G,Red
5865.773157,0.6143081357,1.128598958,5.024748178,2,G,Orange-Red
5613.305813,0.8802549706,1.041040215,4.67550005,1,G,Red
5542.577268,0.7734948071,1.129247061,4.557003947,2,G,Orange-Red
5830.005535,0.8479211886,1.002603618,4.557511504,1,G,Red
5552.149047,0.6240392228,1.111416617,5.345879524,1,G,Red
5689.624675,1.347576145,1.123073436,4.968165943,3,G,Pale Yellow Orange
5922.104878,1.287850401,1.041148289,4.635104414,1,G,Red
5888.114701,1.249041465,1.071883339,5.081933046,3,G,Pale Yellow Orange
5470.819045,1.340445635,0.9774229028,5.025403943,1,G,Red
5604.932749,1.288089494,1.007610751,4.781100394,3,G,Pale Yellow Orange
5879.986999,0.7085102961,1.072816567,5.104929734,2,G,Orange-Red
5406.892299,0.9458984378,1.05891008,4.857350589,3,G,Pale Yellow Orange
5830.567754,0.6251308867,1.133670267,4.697564186,3,G,Pale Yellow Orange
5913.555941,0.6011740346,1.086025622,4.716738702,2,G,Orange-Red
5651.486516,0.6062981781,1.054933984,4.84773826,2,G,Orange-Red
5699.186714,0.7510058156,1.080612503,4.530151129,2,G,Orange-Red
5896.037368,0.7353921556,0.9764084928,4.812050501,2,G,Orange-Red
5989.249915,1.063944601,0.9677533671,4.996837814,3,G,Pale Yellow Orange
5853.149486,0.9769942594,1.102797117,5.002596036,1,G,Red
5545.478059,1.134431352,1.021513776,4.56013328,1,G,Red
5651.333389,0.8492828213,0.9726332235,5.023745772,2,G,Orange-Red
5478.648596,1.133544358,1.135418812,4.928271939,3,G,Pale Yellow Orange
5656.910153,1.126626234,0.9703285045,5.09574164,1,G,Red
5355.033897,0.7094312968,0.9729090912,5.207487824,1,G,Red
5339.12949,0.6707342563,1.068971534,4.671025028,1,G,Red
5744.491507,0.6288596228,1.043447729,5.365357702,2,G,Orange-Red
5731.832364,0.7513515642,0.965200062,4.981555209,3,G,Pale Yellow Orange
5357.031426,1.071754067,0.9694428677,5.32306576,3,G,Pale Yellow Orange
5726.664487,1.357231782,1.005325043,5.081097553,1,G,Red
5681.269448,0.8757708096,0.984187248,4.638122467,1,G,Red
5899.145146,0.7720444908,1.079762475,4.546963802,1,G,Red
5749.882684,0.6586074667,1.050518692,4.5135457,1,G,Red
5490.142978,1.451409019,0.980899467,4.676726325,1,G,Red
5374.725463,0.8202895951,1.042732023,4.974941057,2,G,Orange-Red
5342.359398,1.162863764,1.131356916,4.632904749,1,G,Red
5735.318104,0.7860061522,1.067508464,4.565820327,3,G,Pale Yellow Orange
5789.349035,0.8175687936,1.098822287,4.999355143,3,G,Pale Yellow Orange
5492.458021,1.269071337,1.146382413,5.383154452,2,G,Orange-Red
5595.378505,0.7404034336,1.071759685,4.646575014,1,G,Red
5556.075891,1.340855052,1.055600674,4.640938348,2,G,Orange-Red
5357.511105,0.6845868774,1.061002802,4.64730356,2,G,Orange-Red
5348.838852,1.481817949,1.075194571,4.57064065,2,G,Orange-Red
5384.622734,1.187898672,1.105220246,5.146560661,2,G,Orange-Red
5774.497098,0.8557028711,1.074118555,4.901638763,1,G,Red
5453.255367,1.380509519,1.097291307,4.959107328,3,G,Pale Yellow Orange
5466.095955,0.627125861,1.04269084,5.044629239,1,G,Red
5306.044235,1.28484454,1.08283968,5.294764298,2,G,Orange-Red
5808.977868,1.406559273,0.9935721345,4.609723994,3,G,Pale Yellow Orange
5692.723931,1.156987185,1.12653046,4.761229732,2,G,Orange-Red
5686.380826,1.24867095,1.007821121,4.556107844,1,G,Red
5819.577503,1.017465005,1.02773199,4.629179787,3,G,Pale Yellow Orange
5877.243265,1.282997781,1.017635698,4.561168822,1,G,Red
5575.376296,0.6064277775,1.143874331,4.666577966,3,G,Pale Yellow Orange
5395.160555,0.7741372682,0.9965353968,5.191809624,3,G,Pale Yellow Orange
5437.020247,0.682306597,0.9785942404,5.307909405,2,G,Orange-Red
5804.209433,0.7511393304,1.091820087,4.966444556,2,G,Orange-Red
4115.339783,0.3893299048,0.9123257257,5.783178366,9,K,Orange
5246.512888,0.3582627795,0.8834354574,7.606100089,11,K,Yellowish
5126.756547,0.2534489767,0.8499001121,7.189974158,11,K,Yellowish
4584.080988,0.5244349393,0.9584562482,6.553176934,9,K,Orange
4469.907146,0.2181348871,0.8199102502,7.839688754,9,K,Orange
4077.206839,0.5656488933,0.828271845,5.511127151,1,K,Red
5195.595393,0.282713745,0.7712295187,5.678997191,1,K,Red
3907.813571,0.4351940126,0.8703267506,8.149496485,9,K,Orange
4160.943769,0.2230050921,0.805834844,6.548445282,1,K,Red
4353.685444,0.09453802053,0.777990416,6.943560084,1,K,Red
3970.261249,0.5691188397,0.8574132487,8.020563189,1,K,Red
4102.3516,0.3576645698,0.9057050507,6.386102199,9,K,Orange
4921.11721,0.4290101147,0.9524323276,7.32529737,9,K,Orange
4575.191446,0.3959181948,0.9010797951,7.509347089,9,K,Orange
4373.290648,0.4704540969,0.8559952445,6.046739442,9,K,Orange
4231.473865,0.5902874996,0.8167578445,7.010816692,2,K,Orange-Red
4531.208489,0.4583882192,0.7399029202,6.720174743,11,K,Yellowish
4159.631385,0.5258070145,0.7549205808,7.16976716,9,K,Orange
4353.956736,0.5957582761,0.8820907507,6.97757111,11,K,Yellowish
4269.560076,0.4749194088,0.9486073684,6.903233383,11,K,Yellowish
5062.108043,0.1559413329,0.8652218529,6.229538466,9,K,Orange
4874.904065,0.2496787331,0.931730502,7.949146874,1,K,Red
4366.952352,0.09496877456,0.7562341036,8.115974807,2,K,Orange-Red
4712.325489,0.4411665017,0.8777213634,7.738006918,1,K,Red
4302.973485,0.5785535994,0.781915241,8.210346289,9,K,Orange
4269.558925,0.4591044867,0.7066005109,6.920281274,1,K,Red
4263.861772,0.4631121875,0.9132647499,5.727319912,2,K,Orange-Red
4847.91205,0.1707975291,0.8124938618,7.285679873,1,K,Red
4627.757169,0.2648129644,0.7230637193,5.953569307,11,K,Yellowish
4007.455228,0.378817713,0.9431218378,7.885113922,11,K,Yellowish
3978.183357,0.319171542,0.8016019722,8.13427391,11,K,Yellowish
4262.219647,0.5135368918,0.8528622281,5.699996009,2,K,Orange-Red
4515.898386,0.504030883,0.7623573448,6.259672947,9,K,Orange
4298.004763,0.248454907,0.8699269012,7.717198689,1,K,Red
4850.27499,0.3200759382,0.7952984457,6.680972802,9,K,Orange
5229.411367,0.4304587933,0.8251249825,6.828309628,2,K,Orange-Red
4983.537125,0.3895177662,0.8044382467,5.4855969,11,K,Yellowish
4790.594612,0.1498813951,0.7867873615,7.060665818,1,K,Red
4955.014058,0.0901357322,0.7695721958,7.060140282,9,K,Orange
4945.543246,0.1450563951,0.8996391705,7.550904969,2,K,Orange-Red
